Row Labels	Day 5- 23C (Silo 9)	Day 5- 29C (Silo 8)	Day 8- 23C (Silo 9)	Day 8- 29C (Silo 8)								
CGI_10012685	339857808	1421423940	239125874	426871769	K1R2G9	K1R2G9_CRAGI	unreviewed	SEC13-like protein	CGI_10012685	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1030	GO:0005622; GO:0008270
CGI_10023427	303074765	905968198	491521696	725718948	K1QSW8	K1QSW8_CRAGI	unreviewed	Caspase-7	CGI_10023427	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	307	GO:0004197
CGI_10028115	157680490	1214858266	507195244	540066611	K1QNN9	K1QNN9_CRAGI	unreviewed	MICOS complex subunit MIC60 (Mitofilin)	CGI_10028115	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	690	GO:0005743; GO:0016021
CGI_10006896	502813235	606190830	540021556	770554910	K1PEW1	K1PEW1_CRAGI	unreviewed	Sorting nexin	CGI_10006896	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	407	GO:0035091
CGI_10000384	248918696	918974127	382171383	863152683	K1P7X2	K1P7X2_CRAGI	unreviewed	40S ribosomal protein S14 (Fragment)	CGI_10000384	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	131	GO:0003735; GO:0005840; GO:0006412
CGI_10011151	248918696	918974127	382171383	863152683	K1QQB6	K1QQB6_CRAGI	unreviewed	40S ribosomal protein S14	CGI_10011151	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	152	GO:0003735; GO:0005840; GO:0006412
CGI_10017066	321548700	837234120	531795363	720077290								
CGI_10021361	248243719	876785345	466309757	810849799	K1RG52	K1RG52_CRAGI	unreviewed	"Glycine dehydrogenase [decarboxylating], mitochondrial"	CGI_10021361	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1243	GO:0004375; GO:0006546; GO:0016829
CGI_10014715	441116084	725937475	604754579	629413494	K1QBG8	K1QBG8_CRAGI	unreviewed	Proteasome subunit beta type-4	CGI_10014715	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	698	GO:0004181; GO:0004298; GO:0005634; GO:0005839; GO:0008270; GO:0051603
CGI_10028436	243296918	853153590	550722292	740279950	K1RJ97	K1RJ97_CRAGI	unreviewed	Multifunctional protein ADE2	CGI_10028436	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	422	GO:0005524; GO:0006189
CGI_10005509	153988632	952966711	333993413	944087568	K1QXF8	K1QXF8_CRAGI	unreviewed	Uncharacterized protein	CGI_10005509	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	120	GO:0016787
CGI_10007222	633567287	598928869	636138924	485494184	K1P8B7	K1P8B7_CRAGI	unreviewed	Ubiquitin-conjugating enzyme E2-17 kDa (Fragment)	CGI_10007222	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	132	GO:0005524
CGI_10028301	176414724	724824323	660405735	786329325	K1PR47	K1PR47_CRAGI	unreviewed	Eukaryotic translation initiation factor 2A	CGI_10028301	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	572	GO:0003743
CGI_10023578	159513437	846544318	417643519	922821542	K1R0W8	K1R0W8_CRAGI	unreviewed	Glutamate receptor U1	CGI_10023578	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	465	GO:0004970; GO:0005234; GO:0005886; GO:0016021
CGI_10028359	107945195	1007011591	302791187	924659207	K1QU18	K1QU18_CRAGI	unreviewed	Uncharacterized protein	CGI_10028359	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	195	
CGI_10026893	295330245	860986678	386864988	790026529	K1R282	K1R282_CRAGI	unreviewed	Adenylate kinase isoenzyme 5	CGI_10026893	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	893	GO:0005524; GO:0006139; GO:0019205
CGI_10024151	292789688	774949377	390334653	869185312	K1QYH5	K1QYH5_CRAGI	unreviewed	Ubiquitin carboxyl-terminal hydrolase 14	CGI_10024151	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	490	GO:0006511; GO:0016579; GO:0036459
CGI_10015804	502863390	631957215	601256978	585282611	K1REF2	K1REF2_CRAGI	unreviewed	Adaptin ear-binding coat-associated protein 1	CGI_10015804	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1584	GO:0006897; GO:0008023; GO:0016020
CGI_10008551	221841410	843897358	447081379	803967754	K1P756	K1P756_CRAGI	unreviewed	Regucalcin	CGI_10008551	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	254	GO:0005509; GO:0030234
CGI_10008933	212259129	858600782	499410644	742463979	K1PK85	K1PK85_CRAGI	unreviewed	Cullin-associated NEDD8-dissociated protein 1	CGI_10008933	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1235	
CGI_10022530	318630930	833571705	549530160	606210964	K1QD40	K1QD40_CRAGI	unreviewed	Importin-7	CGI_10022530	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1183	GO:0005622; GO:0006886
CGI_10021688	211827007	662519046	468331165	962539463	K1Q9Z4	K1Q9Z4_CRAGI	unreviewed	Aldehyde dehydrogenase	CGI_10021688	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	229	GO:0016620
CGI_10004060	271399990	728610010	415703706	888674883	K1QYJ3	K1QYJ3_CRAGI	unreviewed	Protein disulfide-isomerase A5	CGI_10004060	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	852	GO:0005623; GO:0016853; GO:0045454
CGI_10011253	388422580	734105777	580676739	596078458	K1REE8	K1REE8_CRAGI	unreviewed	CUB and sushi domain-containing protein 1	CGI_10011253	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	892	
CGI_10023724	445156237	693195457	506779268	650838542	K1RFU8	K1RFU8_CRAGI	unreviewed	High mobility group protein DSP1	CGI_10023724	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	201	
CGI_10002661	263408399	693150365	631102412	702943066	K1PTG5	K1PTG5_CRAGI	unreviewed	tRNA (guanine(37)-N1)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase) (tRNA methyltransferase 5 homolog)	CGI_10002661	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	677	GO:0005634; GO:0005759; GO:0052906
CGI_10022651	280874342	747414040	577326794	682424516	K1PU86	K1PU86_CRAGI	unreviewed	Thioredoxin reductase 3	CGI_10022651	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	491	GO:0004791; GO:0005623; GO:0045454; GO:0050660
CGI_10015156	333100443	684047737	544078321	724011477	K1PNN9	K1PNN9_CRAGI	unreviewed	Thimet oligopeptidase	CGI_10015156	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	504	GO:0004222; GO:0046872
CGI_10004435	350504524	188013367	204124313	1540043602	K1PBH1	K1PBH1_CRAGI	unreviewed	Sarcoplasmic calcium-binding protein	CGI_10004435	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	179	GO:0005509
CGI_10019410	155251670	691049427	338425114	1095081034	K1RTD6	K1RTD6_CRAGI	unreviewed	UDP-glucose:glycoprotein glucosyltransferase 1	CGI_10019410	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1528	GO:0003980; GO:0006486
CGI_10011426	99369028	96099085	854981282	1222908838	K1PB94	K1PB94_CRAGI	unreviewed	ATP-binding cassette sub-family E member 1	CGI_10011426	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	751	GO:0005524; GO:0016887
CGI_10023684	257397208	695749000	523794583	785725049	K1QZU8	K1QZU8_CRAGI	unreviewed	Calcium-transporting ATPase (EC 3.6.3.8)	CGI_10023684	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1368	GO:0005388; GO:0005524; GO:0016021; GO:0046872
CGI_10014861	318006425	773943885	470018262	700283627	K1Q7E4	K1Q7E4_CRAGI	unreviewed	Ubiquitin-conjugating enzyme E2 N	CGI_10014861	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	167	GO:0005524
CGI_10002180	36840998	599353482	351960949	1271554301	K1Q101	K1Q101_CRAGI	unreviewed	Uncharacterized protein	CGI_10002180	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	139	GO:0005509
CGI_10001718	483375189	618178077	467573400	690110073	K1Q6V0	K1Q6V0_CRAGI	unreviewed	Beta-hexosaminidase subunit beta	CGI_10001718	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	444	GO:0004563; GO:0005975
CGI_10023359	884214431	48569502	1315640550	2602928	K1PWJ2	K1PWJ2_CRAGI	unreviewed	Neuroglian	CGI_10023359	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1279	GO:0016021
CGI_10021888	108470464	928157762	151736658	1052318227	K1PIB2	K1PIB2_CRAGI	unreviewed	Uncharacterized protein	CGI_10021888	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	547	GO:0003341; GO:0005929; GO:0070286
CGI_10025924	102400526	1577746822	205279847	353462625	K1QNY7	K1QNY7_CRAGI	unreviewed	Transport protein Sec24C	CGI_10025924	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	960	GO:0006886; GO:0006888; GO:0008270; GO:0030127
CGI_10011108	219313494	827289185	524683523	667478308	K1QXK0	K1QXK0_CRAGI	unreviewed	Peptidyl-prolyl cis-trans isomerase FKBP1A	CGI_10011108	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	95	GO:0006457; GO:0016853
CGI_10002862	196927525	862925571	400726218	776368290	K1PZU1	K1PZU1_CRAGI	unreviewed	Hsc70-interacting protein	CGI_10002862	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	282	
CGI_10011327	393452895	385820298	616844802	839836905	K1QB30	K1QB30_CRAGI	unreviewed	E3 ubiquitin-protein ligase TRIM33	CGI_10011327	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	756	GO:0005622; GO:0008270; GO:0016874
CGI_10012614	123337397	831635169	334539911	932788968	K1RG28	K1RG28_CRAGI	unreviewed	Kinase C and casein kinase substrate in neurons protein 2	CGI_10012614	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	554	GO:0016301
CGI_10014624	380865774	629374992	525988646	668787698	K1PNX0	K1PNX0_CRAGI	unreviewed	"Methionyl-tRNA synthetase, cytoplasmic"	CGI_10014624	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	677	GO:0004825; GO:0005524; GO:0005737; GO:0006431
CGI_10002671	221799294	754928584	446984108	780678521	K1PMC8	K1PMC8_CRAGI	unreviewed	Regucalcin	CGI_10002671	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	322	
CGI_10012736	109943697	831134331	426727598	834322601	K1RJQ4	K1RJQ4_CRAGI	unreviewed	Protein phosphatase inhibitor 2	CGI_10012736	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	195	GO:0004864; GO:0009966; GO:0043666
CGI_10008152	496372519	539956117	605105633	557213032	K1PDL3	K1PDL3_CRAGI	unreviewed	Ribosomal protein L19	CGI_10008152	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	198	GO:0003735; GO:0006412; GO:0022625
CGI_10023956	283218585	730370157	450269167	731510318	K1QG65	K1QG65_CRAGI	unreviewed	rRNA 2'-O-methyltransferase fibrillarin	CGI_10023956	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	313	GO:0003723; GO:0006364; GO:0008033; GO:0008168
CGI_10003086	193059717	631109674	562355994	804642704	K1QKW8	K1QKW8_CRAGI	unreviewed	Nucleosome assembly protein 1-like 4	CGI_10003086	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	430	GO:0005634; GO:0006334
CGI_10021989	151028611	761185700	314906170	959440349	K1QGE4	K1QGE4_CRAGI	unreviewed	Proteasome subunit alpha type-6 (Fragment)	CGI_10021989	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	164	GO:0004298; GO:0005839; GO:0051603
CGI_10017976	392794907	631051742	556559996	600428820	K1R2D5	K1R2D5_CRAGI	unreviewed	Uncharacterized protein	CGI_10017976	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	308	
CGI_10017773	360928031	528964157	727131456	563343752	K1QW41	K1QW41_CRAGI	unreviewed	Leucine-zipper-like transcriptional regulator 1	CGI_10017773	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1621	GO:0003677; GO:0005524; GO:0006281; GO:0008094; GO:0008270
CGI_10020984	186130286	1039131845	335549427	610189280	K1PTW4	K1PTW4_CRAGI	unreviewed	Lin-7-like protein B	CGI_10020984	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	198	
CGI_10001808	473592003	844366818	497311719	351965568	K1Q1I2	K1Q1I2_CRAGI	unreviewed	26S protease regulatory subunit 7	CGI_10001808	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	417	GO:0005524; GO:0005737; GO:0008233; GO:0030163
CGI_10013486	326650255	797562913	475368004	559001815	K1QT97	K1QT97_CRAGI	unreviewed	"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1"	CGI_10013486	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	351	GO:0016787
CGI_10022387	270005882	857785806	351490118	674950405	K1QNJ0	K1QNJ0_CRAGI	unreviewed	Uncharacterized protein	CGI_10022387	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	93	GO:0006950
CGI_10022388	270005882	857785806	351490118	674950405	K1QWC6	K1QWC6_CRAGI	unreviewed	Universal stress protein A-like protein	CGI_10022388	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	145	GO:0006950
CGI_10011587	364897431	690897933	464697460	632830193	K1PIH2	K1PIH2_CRAGI	unreviewed	V-type proton ATPase subunit E	CGI_10011587	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	256	GO:0015991; GO:0033178; GO:0046961
CGI_10000462	162397643	764834170	479141221	738967154	K1Q8H4	K1Q8H4_CRAGI	unreviewed	Polyadenylate-binding protein 4	CGI_10000462	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	199	GO:0000166; GO:0003676
CGI_10020575	401106506	715812890	500963126	513200806	K1QV25	K1QV25_CRAGI	unreviewed	Transcription elongation factor B polypeptide 2	CGI_10020575	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	115	GO:0003746
CGI_10003331	1060273822	260615850	599068105	208673666	K1PD57	K1PD57_CRAGI	unreviewed	Constitutive coactivator of PPAR-gamma-like protein 1-like protein	CGI_10003331	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1027	GO:0005634
CGI_10016819	244367369	863371370	525074258	495188535	K1RAD9	K1RAD9_CRAGI	unreviewed	Outer dense fiber protein 2 (Fragment)	CGI_10016819	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	730	
CGI_10027951	121467955	920936025	387027159	697345076	K1R0Y3	K1R0Y3_CRAGI	unreviewed	Ras-related protein Rap-1b	CGI_10027951	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	184	GO:0005525; GO:0005622; GO:0007264; GO:0016020
CGI_10008851	146487873	855568206	419942352	704623643	K1PNS2	K1PNS2_CRAGI	unreviewed	"33 kDa inner dynein arm light chain, axonemal"	CGI_10008851	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	235	
CGI_10003670	126804699	801620035	393313873	795683725	K1PCU3	K1PCU3_CRAGI	unreviewed	Pyruvate kinase isozymes R/L	CGI_10003670	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	116	GO:0000287; GO:0004743; GO:0016301; GO:0030955
CGI_10006640	141510865	795267234	447572144	722020827	K1R2C6	K1R2C6_CRAGI	unreviewed	"Alkaline phosphatase, tissue-nonspecific isozyme"	CGI_10006640	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	530	GO:0016791
CGI_10012096	365703861	711979806	395729630	632195561	K1QKQ9	K1QKQ9_CRAGI	unreviewed	"Dynein heavy chain 7, axonemal"	CGI_10012096	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	4063	GO:0003777; GO:0007018; GO:0030286
CGI_10016017	193202812	749387907	391848058	762095030	K1RN92	K1RN92_CRAGI	unreviewed	Uncharacterized protein	CGI_10016017	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	747	GO:0005576; GO:0006030; GO:0008061
CGI_10028468	464070993	603249247	449841286	572687291	K1S2Y0	K1S2Y0_CRAGI	unreviewed	Uncharacterized protein	CGI_10028468	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	617	GO:0003700; GO:0003824; GO:0009116
CGI_10013221	385022973	706673651	449596307	546279750	K1QDB9	K1QDB9_CRAGI	unreviewed	Transport protein Sec61 subunit alpha isoform 2 (Fragment)	CGI_10013221	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	476	GO:0015031; GO:0016021
CGI_10008613	299814758	854388814	450837341	473340152	K1QHG0	K1QHG0_CRAGI	unreviewed	Twinfilin-2	CGI_10008613	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	283	GO:0005622; GO:0030837
CGI_10027648	226890406	675932427	421085870	753366611	K1Q4Q8	K1Q4Q8_CRAGI	unreviewed	"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial"	CGI_10027648	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	371	GO:0016624
CGI_10006873	142996846	1166179598	759152727	226519								
CGI_10000050	160216651	822913817	322384449	760443646	K1PN47	K1PN47_CRAGI	unreviewed	"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"	CGI_10000050	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	184	GO:0006099; GO:0009055; GO:0016491; GO:0051536
CGI_10010410	160216651	822913817	322384449	760443646								
CGI_10004479	789686167	644000631	171943376	459261629	K1PQP7	K1PQP7_CRAGI	unreviewed	Mesenchyme-specific cell surface glycoprotein	CGI_10004479	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	620	
CGI_10026539	170133218	502090647	572415279	819515881	K1QVE8	K1QVE8_CRAGI	unreviewed	Phosphoacetylglucosamine mutase	CGI_10026539	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	550	GO:0000287; GO:0004610; GO:0005975
CGI_10016431	399422265	577791932	375877651	710001760	K1Q4V0	K1Q4V0_CRAGI	unreviewed	Myosin-VIIa	CGI_10016431	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	2160	GO:0003774; GO:0005524; GO:0016459
CGI_10017544	107189417	777104979	308791121	868784866	K1R6J8	K1R6J8_CRAGI	unreviewed	Wnt inhibitory factor 1	CGI_10017544	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	362	
CGI_10019390	202002049	772803051	399792572	686971388	K1Q9J5	K1Q9J5_CRAGI	unreviewed	Importin-4	CGI_10019390	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1093	GO:0005622; GO:0006886
CGI_10006790	286139509	631296429	487039271	655267818	K1P8T5	K1P8T5_CRAGI	unreviewed	Glycerol-3-phosphate dehydrogenase [NAD(+)] (EC 1.1.1.8)	CGI_10006790	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	350	GO:0004367; GO:0005975; GO:0009331; GO:0046168; GO:0051287
CGI_10024760	933813803	205412666	470223944	441786445	K1REY2	K1REY2_CRAGI	unreviewed	Dysferlin	CGI_10024760	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	1971	GO:0016021
CGI_10023366	122124787	763691624	259224446	901299108								
CGI_10012130	221370248	704121881	434790828	674908901								
CGI_10011913	246279437	734955759	402716575	650435654	K1PI66	K1PI66_CRAGI	unreviewed	Putative tyrosinase-like protein tyr-3	CGI_10011913	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	698	GO:0016491; GO:0046872
CGI_10000237	288316808	731924651	259708163	752296364								
CGI_10010298	288316808	731924651	259708163	752296364								
CGI_10017543	160610775	756555151	392008711	719744458	K1QWY8	K1QWY8_CRAGI	unreviewed	Wnt inhibitory factor 1	CGI_10017543	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	371	
CGI_10002264	232185319	617849021	434616960	741165885	K1Q2P9	K1Q2P9_CRAGI	unreviewed	Adenine phosphoribosyltransferase	CGI_10002264	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	135	GO:0009116; GO:0016757
CGI_10016111	1744558250	417861	272928096	228886	K1REB7	K1REB7_CRAGI	unreviewed	Kazal-type serine protease inhibitor domain-containing protein 1	CGI_10016111	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	258	GO:0001558; GO:0005576; GO:0008233
CGI_10012072	218286069	867582762	623088396	305117457	K1QE71	K1QE71_CRAGI	unreviewed	DNA helicase (EC 3.6.4.12)	CGI_10012072	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	902	GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0006270; GO:0042555
CGI_10018508	176681384	1130702950	312833747	381606478	K1RPZ2	K1RPZ2_CRAGI	unreviewed	"ES1-like protein, mitochondrial"	CGI_10018508	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	903	
CGI_10007711	246149066	487445799	440377389	824202997	K1P7S6	K1P7S6_CRAGI	unreviewed	Serine/threonine-protein kinase 38-like protein	CGI_10007711	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	482	GO:0004674; GO:0005524
CGI_10016214	252076928	800282890	462259375	479633203	K1R1B1	K1R1B1_CRAGI	unreviewed	35 kDa SR repressor protein	CGI_10016214	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	208	GO:0000166; GO:0003676
CGI_10017744	279734815	890457914	298674258	525309398	K1QAD2	K1QAD2_CRAGI	unreviewed	Uncharacterized protein	CGI_10017744	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	166	GO:0005509
CGI_10001797	182371865	855954582	425655805	525255662	K1Q1J4	K1Q1J4_CRAGI	unreviewed	Protein disabled	CGI_10001797	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	771	GO:0032502
CGI_10007816	321699776	831442526	382897322	436932205	K1QCJ5	K1QCJ5_CRAGI	unreviewed	Transforming growth factor-beta-induced protein ig-h3	CGI_10007816	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	303	
CGI_10021128	110095039	406321948	252167098	1203100653	K1QTP4	K1QTP4_CRAGI	unreviewed	5'-3' exoribonuclease 2	CGI_10021128	Crassostrea gigas (Pacific oyster) (Crassostrea angulata)	954	GO:0003676; GO:0004534; GO:0005634
