0	Row Labels	Day 5- 23C (Silo 9)/sum*100	Day 5- 29C (Silo 8)/sum*100	Day 8- 23C (Silo 9)/sum*100	Day 8- 29C (Silo 8)/sum*100	term	GOSlim_bin	aspect	clean
GO:0005201	CGI_10006796	11	33	27	28	extracellular matrix structural constituent	extracellular structural activity	F	1
GO:0005201	CGI_10007860	1	57	2	40	extracellular matrix structural constituent	extracellular structural activity	F	1
GO:0005201	CGI_10007862	10	33	22	35	extracellular matrix structural constituent	extracellular structural activity	F	1
GO:0005201	CGI_10010906	6	40	12	42	extracellular matrix structural constituent	extracellular structural activity	F	1
GO:0005201	CGI_10018033	8	36	17	40	extracellular matrix structural constituent	extracellular structural activity	F	1
GO:0005201	CGI_10018039	8	36	17	40	extracellular matrix structural constituent	extracellular structural activity	F	1
GO:0005201	CGI_10021081	5	37	15	43	extracellular matrix structural constituent	extracellular structural activity	F	1
GO:0005201	CGI_10025803	8	36	17	40	extracellular matrix structural constituent	extracellular structural activity	F	1
GO:0005201	CGI_10027530	8	17	35	41	extracellular matrix structural constituent	extracellular structural activity	F	1
GO:0005215	CGI_10002017	15	49	20	17	transporter activity	transporter activity	F	1
GO:0005215	CGI_10008288	5	27	11	57	transporter activity	transporter activity	F	1
GO:0005215	CGI_10008477	5	36	14	44	transporter activity	transporter activity	F	1
GO:0005215	CGI_10009836	14	29	24	33	transporter activity	transporter activity	F	1
GO:0005215	CGI_10011204	1	47	0	53	transporter activity	transporter activity	F	1
GO:0005215	CGI_10015468	14	36	13	37	transporter activity	transporter activity	F	1
GO:0005215	CGI_10016767	6	37	19	38	transporter activity	transporter activity	F	1
GO:0005215	CGI_10019126	1	41	17	41	transporter activity	transporter activity	F	1
GO:0005215	CGI_10025401	13	29	25	33	transporter activity	transporter activity	F	1
GO:0005216	CGI_10007550	8	35	22	36	ion channel activity	transporter activity	F	1
GO:0005230	CGI_10016138	15	22	20	44	extracellular ligand-gated ion channel activity	transporter activity	F	1
GO:0005230	CGI_10021109	23	16	9	52	extracellular ligand-gated ion channel activity	transporter activity	F	1
GO:0005230	CGI_10023847	18	30	22	30	extracellular ligand-gated ion channel activity	transporter activity	F	1
GO:0005230	CGI_10026671	20	25	27	28	extracellular ligand-gated ion channel activity	transporter activity	F	1
GO:0005234	CGI_10015550	56	10	34	0	extracellular-glutamate-gated ion channel activity	transporter activity	F	1
GO:0005234	CGI_10023578	7	36	18	39	extracellular-glutamate-gated ion channel activity	transporter activity	F	1
GO:0005245	CGI_10027733	72	1	27	0	voltage-gated calcium channel activity	transporter activity	F	1
GO:0005262	CGI_10008451	48	16	34	2	calcium channel activity	transporter activity	F	1
GO:0005313	CGI_10018434	46	21	13	20	L-glutamate transmembrane transporter activity	transporter activity	F	1
GO:0005319	CGI_10002658	0	0	45	55	lipid transporter activity	transporter activity	F	1
GO:0005319	CGI_10004512	7	39	34	21	lipid transporter activity	transporter activity	F	1
GO:0005319	CGI_10006238	21	37	16	26	lipid transporter activity	transporter activity	F	1
GO:0005319	CGI_10008268	14	30	25	31	lipid transporter activity	transporter activity	F	1
GO:0005319	CGI_10018340	19	35	16	30	lipid transporter activity	transporter activity	F	1
GO:0005319	CGI_10019917	14	30	25	31	lipid transporter activity	transporter activity	F	1
GO:0005328	CGI_10000052	28	43	14	15	neurotransmitter:sodium symporter activity	transporter activity	F	1
GO:0005328	CGI_10006472	14	35	17	35	neurotransmitter:sodium symporter activity	transporter activity	F	1
GO:0005328	CGI_10008454	16	43	19	22	neurotransmitter:sodium symporter activity	transporter activity	F	1
GO:0005328	CGI_10011255	4	42	5	49	neurotransmitter:sodium symporter activity	transporter activity	F	1
GO:0005328	CGI_10012490	28	43	14	15	neurotransmitter:sodium symporter activity	transporter activity	F	1
GO:0005328	CGI_10028335	6	37	13	43	neurotransmitter:sodium symporter activity	transporter activity	F	1
GO:0005344	CGI_10008579	11	35	25	28	oxygen transporter activity	transporter activity	F	1
GO:0005344	CGI_10009474	11	35	25	28	oxygen transporter activity	transporter activity	F	1
GO:0005344	CGI_10026082	34	29	16	21	oxygen transporter activity	transporter activity	F	1
GO:0005375	CGI_10018882	19	44	18	19	copper ion transmembrane transporter activity	transporter activity	F	1
GO:0005388	CGI_10005307	7	42	10	41	calcium-transporting ATPase activity	transporter activity	F	1
GO:0005388	CGI_10022016	15	31	25	29	calcium-transporting ATPase activity	transporter activity	F	1
GO:0005388	CGI_10023684	11	31	23	35	calcium-transporting ATPase activity	transporter activity	F	1
GO:0005391	CGI_10005591	14	31	25	31	sodium:potassium-exchanging ATPase activity	transporter activity	F	1
GO:0005452	CGI_10027254	10	27	31	32	inorganic anion exchanger activity	transporter activity	F	1
GO:0005506	CGI_10013119	17	22	25	36	iron ion binding	other molecular function	F	1
GO:0005506	CGI_10016307	5	23	8	64	iron ion binding	other molecular function	F	1
GO:0005506	CGI_10021872	21	37	23	18	iron ion binding	other molecular function	F	1
GO:0005506	CGI_10022088	6	20	9	66	iron ion binding	other molecular function	F	1
GO:0005506	CGI_10022185	13	34	8	45	iron ion binding	other molecular function	F	1
GO:0005506	CGI_10023706	47	29	12	12	iron ion binding	other molecular function	F	1
GO:0005506	CGI_10025850	3	39	10	48	iron ion binding	other molecular function	F	1
GO:0005507	CGI_10008162	6	34	16	45	copper ion binding	other molecular function	F	1
GO:0005509	CGI_10000220	11	32	25	31	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10001126	20	46	9	24	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10001245	19	30	20	30	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10001323	6	23	37	34	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10001658	7	37	20	35	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10001798	12	37	17	33	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10002180	2	27	16	56	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10003110	13	32	21	33	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10003195	10	25	19	46	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10003382	28	1	15	55	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10003633	16	23	30	31	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10003913	17	30	23	30	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10003930	12	35	20	33	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10004058	12	34	24	30	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10004435	15	8	9	67	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10004478	10	52	13	26	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10004512	7	39	34	21	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10004771	11	33	21	36	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10004836	12	33	25	31	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10005346	11	35	21	33	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10005633	41	23	24	13	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10005667	1	54	0	45	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10005813	10	33	18	40	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10005879	6	37	12	45	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10006119	8	32	31	29	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10006174	0	39	16	44	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10006360	7	36	18	39	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10006482	24	25	24	27	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10006552	13	35	22	29	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10006796	11	33	27	28	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10006807	22	32	21	24	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10007237	17	30	23	30	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10007607	15	43	21	21	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10007792	10	25	62	2	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10008293	22	37	7	33	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10008454	16	43	19	22	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10008551	10	36	19	35	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10008977	4	48	10	38	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10009816	22	28	13	37	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10009976	10	22	21	48	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10009977	5	30	29	36	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10010064	65	12	4	19	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10010707	18	55	27	0	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10010708	26	40	8	27	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10010810	2	61	16	21	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10011029	10	38	18	35	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10011254	18	21	37	24	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10011301	22	27	26	25	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10011963	12	21	31	35	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10012056	7	36	17	40	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10012156	27	26	20	26	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10012796	15	36	25	23	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10013042	11	43	14	32	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10013108	18	48	10	24	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10013293	13	32	20	34	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10013421	20	39	11	30	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10013607	10	24	33	33	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10014358	3	11	51	36	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10014372	31	26	25	18	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10014601	12	58	16	14	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10014961	16	33	18	33	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10015435	11	37	18	34	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10015436	11	35	20	34	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10015666	14	36	15	35	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10015916	13	37	17	33	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10015917	11	38	17	34	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10016940	17	30	17	36	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10017631	5	29	3	64	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10017744	14	45	15	26	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10017745	14	33	25	28	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10018235	14	34	20	31	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10018434	46	21	13	20	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10019267	17	38	21	25	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10019493	18	29	18	35	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10019677	27	21	27	25	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10019933	37	13	35	16	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10020344	11	35	16	38	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10020448	11	23	17	49	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10020754	8	40	25	28	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10020924	15	28	15	42	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10021081	5	37	15	43	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10021393	30	70	0	0	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10021706	0	42	12	46	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10021863	27	46	0	27	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10022646	10	35	19	36	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10022688	5	40	11	45	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10022813	15	32	25	28	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10023297	25	26	27	22	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10023805	23	29	20	28	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10023898	9	41	14	36	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10024381	27	5	5	63	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10024818	8	37	15	40	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10024981	17	37	14	32	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10025417	16	30	20	34	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10025721	13	34	18	35	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10025805	17	27	12	44	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10025806	7	33	18	42	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10026114	7	37	13	43	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10026186	14	32	21	33	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10026431	8	35	31	26	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10026683	21	16	51	12	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10027195	18	42	14	26	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10027449	11	33	17	38	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10027530	8	17	35	41	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10028199	15	34	17	34	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10028344	10	34	19	37	calcium ion binding	other molecular function	F	1
GO:0005509	CGI_10028738	25	1	1	73	calcium ion binding	other molecular function	F	1
GO:0005524	CGI_10000886	20	48	8	24	ATP binding	other molecular function	F	1
GO:0005524	CGI_10000935	19	27	31	23	ATP binding	other molecular function	F	1
GO:0005524	CGI_10001107	14	27	21	38	ATP binding	other molecular function	F	1
GO:0005524	CGI_10001333	12	34	22	31	ATP binding	other molecular function	F	1
GO:0005524	CGI_10001554	11	36	28	25	ATP binding	other molecular function	F	1
GO:0005524	CGI_10001808	22	39	23	16	ATP binding	other molecular function	F	1
GO:0005524	CGI_10002341	22	25	29	24	ATP binding	other molecular function	F	1
GO:0005524	CGI_10002375	20	31	27	23	ATP binding	other molecular function	F	1
GO:0005524	CGI_10002457	6	53	16	25	ATP binding	other molecular function	F	1
GO:0005524	CGI_10002594	10	37	17	35	ATP binding	other molecular function	F	1
GO:0005524	CGI_10002698	26	24	28	22	ATP binding	other molecular function	F	1
GO:0005524	CGI_10002812	31	16	29	24	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003308	13	37	22	28	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003310	9	27	20	44	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003417	7	39	17	38	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003490	16	30	22	31	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003491	16	30	22	31	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003492	16	31	22	31	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003535	16	30	18	36	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003696	15	35	23	27	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003721	16	23	21	40	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003879	5	43	21	31	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003897	10	33	23	35	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003983	14	18	29	39	ATP binding	other molecular function	F	1
GO:0005524	CGI_10003999	18	33	28	21	ATP binding	other molecular function	F	1
GO:0005524	CGI_10004054	22	33	21	24	ATP binding	other molecular function	F	1
GO:0005524	CGI_10004156	11	20	21	47	ATP binding	other molecular function	F	1
GO:0005524	CGI_10004346	17	31	25	28	ATP binding	other molecular function	F	1
